plant_id_eia,generator_id,prime_mover_code,duct_burners,operating_date,topping_bottoming_code,solid_fuel_gasification,pulverized_coal_tech,fluidized_bed_tech,subcritical_tech,supercritical_tech,ultrasupercritical_tech,stoker_tech,other_combustion_tech,heat_bypass_recovery,rto_iso_lmp_node_id,rto_iso_location_wholesale_reporting_id,associated_combined_heat_power,original_planned_operating_date,operating_switch,previously_canceled
54926,II-3,IC,False,2007-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54926,II-2,IC,False,2007-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54926,II-1,IC,False,2007-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54926,I-4,IC,False,1994-10-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54926,I-3,IC,False,1994-10-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54926,I-2,IC,False,1994-10-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54926,I-1,IC,False,1994-10-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54925,IV-2,IC,False,2012-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54925,IV-1,IC,False,2012-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54925,III-4,IC,False,2009-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54925,III-3,IC,False,2009-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54925,III-2,IC,False,2009-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54925,III-1,IC,False,2009-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54925,II-4,IC,False,2002-07-01,X,False,False,False,False,False,False,False,False,False,,,False,,,False
54925,II-3,IC,False,2002-07-01,X,False,False,False,False,False,False,False,False,False,,,False,,,False
54925,II-2,IC,False,2002-07-01,X,False,False,False,False,False,False,False,False,False,,,False,,,False
54925,II-1,IC,False,2002-07-01,X,False,False,False,False,False,False,False,False,False,,,False,,,False
54925,I-4,IC,False,1994-10-01,X,False,False,False,False,False,False,False,False,False,,,False,,,False
54925,I-3,IC,False,1994-10-01,X,False,False,False,False,False,False,False,False,False,,,False,,,False
54925,I-2,IC,False,1994-10-01,X,False,False,False,False,False,False,False,False,False,,,False,,,False
54925,I-1,IC,False,1994-10-01,X,False,False,False,False,False,False,False,False,False,,,False,,,False
54918,TMO1,GT,False,1995-03-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54915,G101,CT,False,1995-10-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54915,G001,CA,True,1995-10-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54914,4,CA,,,,,,,,,,,,,,,,,,
54914,3,CA,,,,,,,,,,,,,,,,,,
54914,2,CT,,,,,,,,,,,,,,,,,,
54914,1,CT,,,,,,,,,,,,,,,,,,
54914,04,CA,False,1996-06-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54914,03,CA,False,1996-06-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54914,02,CT,False,1996-03-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54914,01,CT,False,1996-03-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54913,GEN2,GT,False,1995-11-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54913,GEN1,GT,False,1995-06-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54912,STG1,CA,True,1995-12-01,B,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54912,GTG2,CT,False,1996-01-01,T,False,False,False,False,False,False,False,False,True,nan,nan,True,,,False
54912,GTG1,CT,False,1995-11-01,T,False,False,False,False,False,False,False,False,True,nan,nan,True,,,False
54910,7-5,IC,False,2012-11-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54910,7-4,IC,False,2012-11-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54910,7-3,IC,False,2010-11-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54910,7-2,IC,False,1998-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54910,7-1,IC,False,1998-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54909,PLAN,WT,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2007-12-01,,False
54909,EXIS,WT,False,1997-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54909,EXI2,WT,False,2002-12-01,X,False,False,False,False,False,False,False,False,False,sp15,sp15,False,,,False
54908,GEN2,ST,False,1983-08-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54908,GEN1,ST,False,1983-08-01,T,False,False,False,False,False,False,False,False,False,no sales,no sales,True,,,False
54907,CTG1,GT,False,1995-06-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54906,02,IC,False,1982-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54906,01,IC,False,1982-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54903,UNT3,IC,False,1994-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54903,UNT2,IC,False,1994-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54903,UNT1,IC,False,1994-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54901,3,HY,False,1957-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54901,2,HY,False,1957-10-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54901,1,HY,False,1957-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54900,3,HY,False,1938-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54900,2,HY,False,1930-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54900,1,HY,False,1930-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54899,5,HY,False,1949-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54899,4A,HY,False,2012-11-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54899,4,HY,False,1919-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54899,3A,HY,False,2013-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54899,3,HY,False,1919-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54899,2A,HY,False,2012-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54899,2,HY,False,1919-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54899,1A,HY,False,2012-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54899,1,HY,False,1919-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54898,2,HY,False,1928-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54898,1,HY,False,1928-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54897,TT3,HY,False,1962-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54897,TT2,HY,False,1962-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54897,TT1,HY,False,1962-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54896,HR3,HY,False,1927-11-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54896,HR2,HY,False,1927-11-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54896,HR1,HY,False,1927-11-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54895,YF3,HY,False,1919-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54895,YF2,HY,False,1919-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54895,YF1,HY,False,1922-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54894,YN4,HY,False,1924-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54894,YN3,HY,False,1917-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54894,YN2,HY,False,1917-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54894,YN1,HY,False,1917-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54890,GEN1,IC,False,1995-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54887,GEN8,IC,False,2015-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54887,GEN7,IC,False,2015-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54887,GEN6,IC,False,2003-11-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54887,GEN5,IC,False,1999-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54887,GEN4,IC,False,1987-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54887,GEN3,IC,False,1994-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54887,GEN2,IC,False,1994-10-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54887,GEN1,GT,False,1993-08-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54886,GEN6,IC,False,2006-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54886,GEN5,IC,False,1993-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54886,GEN4,IC,False,1993-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54886,GEN3,IC,False,1993-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54886,GEN2,IC,False,1993-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54886,GEN1,IC,False,1993-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54885,4TB,ST,False,1968-01-01,T,False,False,False,,False,False,False,False,False,nan,nan,True,,,False
54885,3TB,ST,False,1980-01-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54885,3H,HY,False,1927-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54885,2H,HY,False,1927-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54885,1H,HY,False,1926-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54882,GEN2,IC,False,1993-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54882,GEN1,IC,False,1993-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54880,WPH3,IC,False,1988-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54880,WPH2,IC,False,1989-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54880,WPH1,IC,False,1988-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54880,WP1,IC,False,1988-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54880,TUR1,GT,False,1986-01-01,,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54880,SDT3,GT,False,2002-06-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54880,SDT2,GT,False,2002-06-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54880,SDT1,GT,False,2002-06-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54878,03,HY,False,1959-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54878,02,HY,False,1959-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54878,01,HY,False,1959-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54877,BUG,IC,False,1991-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54872,GEN1,HY,False,1994-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54867,M387,ST,False,1930-01-01,B,False,True,False,True,False,False,False,False,False,nan,nan,True,,,False
54865,2-01,HY,False,1991-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54865,1-02,HY,False,1991-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54863,0005,IC,False,2006-05-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54863,0004,IC,False,2004-05-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54863,0003,IC,False,1992-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54863,0002,IC,False,1992-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54863,0001,IC,False,1992-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54860,GEN1,HY,False,1994-02-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54858,E/G7,IC,False,2011-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54858,E/G6,IC,False,2011-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54858,E/G5,IC,False,2008-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54858,E/G4,IC,False,2005-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54858,E/G3,IC,False,1992-02-01,,False,False,False,False,False,False,False,False,False,nan,nan,,,,False
54858,E/G2,IC,False,1992-02-01,,False,False,False,False,False,False,False,False,False,nan,nan,,,,False
54858,E/G1,IC,False,1992-02-01,,False,False,False,False,False,False,False,False,False,nan,nan,,,,False
54857,2ST,ST,False,1964-01-01,T,False,True,False,True,False,False,False,False,False,nan,nan,True,,,False
54857,1ST,ST,False,1940-01-01,T,False,True,False,True,False,False,False,False,False,nan,nan,True,,,False
54855,1,GT,False,1987-05-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54854,5659,GT,False,1991-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54854,5658,GT,False,1991-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54854,5657,GT,False,1991-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54851,SOL3,GT,False,2013-01-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54851,SOL2,GT,False,2013-01-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54851,SOL1,GT,False,2013-01-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54851,GEN2,GT,False,1971-01-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54851,GEN1,GT,False,1971-01-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54850,2,ST,,,,,,,,,,,,,,,,,,
54850,1,ST,,,,,,,,,,,,,,,,,,
54850,02,ST,False,2002-10-01,B,True,False,False,False,False,False,False,False,False,pjm/ekpc 970242670,"n/a, exempt",True,,,False
54850,01,ST,False,1995-01-01,B,True,False,False,False,False,False,False,False,False,pjm/ekpc 970242670,"n/a, exempt",True,,,False
54849,G2,IC,False,1993-01-01,X,,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54849,G1,IC,False,1993-01-01,X,,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54848,GEN4,IC,False,2001-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54848,GEN3,IC,False,1986-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
